text,label_class,label_id,tokenized_text
强骨胶囊和健腰补肾丸都是治疗肾阳虚有何不同？,其他,12,强 骨胶 胶囊 健 腰 补肾 丸 都 治疗 肾阳虚 阳虚 何不 不同 ？
花椒水洗痔疮有什么用？,其他,12,花椒 水洗 痔疮 ？
喉咙痛，咳嗽，说话疼,病因,1,喉咙 喉咙痛 ， 咳嗽 ， 说话 疼
"小女5个月大，核磁共振检查结论t1长t2信号，不除外血管瘤。,内蒙古婴儿得了血管瘤什么时候治疗较好？",治疗方法,5,小女 5 月 大 ， 核磁 核磁共振 磁共振 共振 检查 查结 结论 t1 长 t2 信号 ， 不 除外 血管 血管瘤 管瘤 。 内蒙 内蒙古 蒙古 婴儿 血管 血管瘤 管瘤 治疗 好 ？
房室管畸形的治疗方法有哪些,治疗方法,5,房室 畸形 治疗 方法
有木有宝妈晚上睡不着啊？我怀孕七个月经常半夜睡不着，有没有和我一样的宝妈呢。,其他,12,木 宝 妈 晚上 睡不着 不着 ？ 怀孕 七个 月经 经常 半夜 睡不着 不着 ， 有没有 没有 宝 妈 。
为什么感觉早搏，心电图检查却正常？需要做那些检查？,其他,12,感觉 早搏 ， 心电 心电图 电图 检查 却 正常 ？ 需要 做 检查 ？
强迫症重复的思维如何摆脱,治愈率,8,强迫 强迫症 重复 思维 摆脱
慢阻肺是一种什么样的病？和其他呼吸疾病有什么不同之处？,其他,12,慢 阻 肺 一种 病 ？ 呼吸 疾病 不同 不同之处 之处 ？
颈部脊髓损伤有哪些并发症吗,相关病症,4,颈部 脊髓 损伤 并发 并发症
我嘴鸥进感觉到心悸，特别频繁的感觉到，晚上还失眠是什么疾病的前兆吗？可以使用槟榔十三味丸改善吗？,其他,12,嘴 鸥 进 感觉 心悸 ， 特别 频繁 感觉 ， 晚上 还 失眠 疾病 前兆 ？ 以使 使用 槟榔 十三 三味 丸 改善 ？
吃开浦兰左乙拉西坦片能怀孕吗？会不会影响到胎儿啊？,其他,12,吃 开 浦 兰 左 乙 拉西 坦 片 怀孕 ？ 会 不会 影响 胎儿 ？
你好，请问一下窦性心过速怎样治疗？我吃稳心颗粒效果好吗,其他,12,你好 ， 请问 一下 窦性心 过速 怎样治 治疗 ？ 吃 稳心 颗粒 效果 好
请问是烫伤吃三七胶囊可以么？注意什么，怎么好，谢谢！该怎么治疗好呢?求解答！谢谢！,其他,12,请问 烫伤 吃 三七 胶囊 ？ 注意 ， 好 ， 谢谢 ！ 治疗 好 ? 求解 解答 ！ 谢谢 ！
小脑脑桥角脑膜瘤是怎么回事,定义,0,小脑 脑 桥 角 脑膜 脑膜瘤 怎么回事 回事
宝宝患有先天性心脏室间隔缺损能吃维生素D吗,治疗方法,5,宝宝 患有 先天 先天性 天性 心脏 室间隔 间隔 缺损 吃 维生 维生素 D
问一下出血败血性巴斯德菌感染有什么一并出现,相关病症,4,问 一下 下出 出血 败血 血性 巴斯 巴斯德 菌 感染 染有 一并 出现
慢性食管炎要做哪些检查,治疗方法,5,慢性 食管 食管炎 管炎 做 检查
冲浪者结节需要做什么检查,化验/体检方案,10,冲浪 冲浪者 浪者 结节 需要 做 检查
幼儿园开学准备些什么呢？需要给孩子交代那些才能让孩子好好学习呢？,其他,12,幼儿 幼儿园 开学 准备 些 ？ 需要 孩子 交代 才能 孩子 好好 好好学 好好学习 好学 学习 ？
尖锐湿疣手术后还需要用药物治疗吗？我昨天动了手术，可医生说还要用药物治疗5到7天，可我打电话咨询确说不用了，这是怎么回事啊？,治疗时间,11,尖锐 尖锐湿疣 湿疣 手术 术后 还 需要 要用 用药 药物 治疗 ？ 昨天 动 手术 ， 医生 说 还要 要用 用药 药物 治疗 5 7 天 ， 打电话 电话 咨询 确 说 不用 ， 怎么回事 回事 ？
提肛能治疗痔疮吗？,治疗方法,5,提 肛 治疗 痔疮 ？
婴儿打嗝时能喂奶吗？,其他,12,婴儿 打嗝 时 喂奶 ？
请问，输尿管结石碎石后，吃什么补肾药好？其他情况：碎石后，吃什么补肾药，好？我这个可以碎吗？,其他,12,请问 ， 输尿管 结石 碎石 后 ， 吃 补肾 药 好 ？ 情况 碎石 后 ， 吃 补肾 药 ， 好 ？ 碎 ？
手上血管瘤怎么治,治疗方法,5,手上 血管 血管瘤 管瘤 治
就是搬东西的时候扭了一下，拍片子了，医生说不是腰间盘，歇几就好了，这歇两天了，咋还疼呢,其他,12,搬东西 东西 扭 一下 ， 拍片 拍片子 片子 ， 医生 说 不是 腰间 腰间盘 ， 歇 好 ， 歇 两天 ， 还 疼
打扰问一下房事两感症临床表现,临床表现(病症表现),3,打扰 问 一下 下房 房事 两 感 症 临床 临床表现 表现
"頭腦空白很會發呆,很會走神,很像傻子,注意力不集中,感觉大脑变得迟钝,記憶下降",临床表现(病症表现),3,頭 腦 空白 很 會 發 呆 很 會 走神 很 傻子 注意 注意力 不 集中 感觉 大脑 变得 迟钝 記 憶 下降
我把肝癌三期，面部发黄，眼睛也是黄的，能活多久。,临床表现(病症表现),3,肝癌 三期 ， 面部 部发 发黄 ， 眼睛 黄 ， 活多久 多久 。
请问阴道前穹窿有一蚕豆大硬结呈蓝色是否正常？,临床表现(病症表现),3,请问 阴道 前 穹窿 蚕豆 大 硬结 呈 蓝色 是否 正常 ？
什么是肝血管瘤,定义,0,肝 血管 血管瘤 管瘤
支气管哮喘与喘息性哮喘的差别,其他,12,支气管 气管 哮喘 喘息 性 哮喘 差别
尿液呈黄色，是什么原因啊,临床表现(病症表现),3,尿液 呈 黄色 ， 原因
心绞痛有必要做造影吗,治疗方法,5,心绞痛 绞痛 必要 做 造影
请问阴毛上长痣还很痒怎么回事？,病因,1,请问 阴毛 上 长 痣 还 很 痒 怎么回事 回事 ？
遗传性压力易感性周围神经病要做哪些检查,化验/体检方案,10,遗传 遗传性 压力 易感性 感性 周围 周围神经 神经 神经病 做 检查
是慢性胃炎吗怎么办,治疗方法,5,慢性 胃炎
眼睛看不清头疼还恶心，怀孕真的太难受了，整个人都感觉没精神该怎么办呢？,治疗方法,5,眼睛 看不清 头疼 还 恶心 ， 怀孕 真的 太难受 难受 ， 整个 个人 都 感觉 没 精神 ？
血尿酸为何会升高？,病因,1,血尿 血尿酸 尿酸 会升 升高 ？
请问脑出血有哪些危害,相关病症,4,请问 脑出血 出血 危害
请教一下喉上神经损伤治愈概率几成,治愈率,8,请教 一下 喉 上 神经 损伤 治愈 概率 几成
我该怎样防范小儿迷路水肿-耳性眩晕综合征,预防,2,防范 小儿 迷路 水肿 耳性 眩晕 综合 综合征
先心病在孕早期的筛查重要吗？,其他,12,先心病 心病 孕早期 早期 筛查 重要 ？
想死，割过腕，最近精神不好，有时会头疼，不吃饭,病因,1,想死 ， 割过 腕 ， 最近 精神 不好 ， 有时 时会 会头 头疼 ， 不吃 吃饭
那怎么确诊是不是尖锐湿疣呢？我现在在用洗液和康复凝胶去看了大夫，建议我，一直用药大夫说不像尖锐湿疣！,临床表现(病症表现),3,确诊 是不是 不是 尖锐 尖锐湿疣 湿疣 ？ 现在 洗液 康复 凝胶 去 看 大夫 ， 建议 ， 用药 大夫 说 不 尖锐 尖锐湿疣 湿疣 ！
月经一直很正常，这月推迟了五天还没有来，下面试着有东西往外流，用试纸测不出来怀孕是怎么回事,病因,1,月经 很 正常 ， 月 推迟 五天 还 没有 ， 下面 面试 东西 西往 外流 ， 试纸 测 不出 出来 怀孕 怎么回事 回事
问一下巨大胎儿治愈概率几成,治愈率,8,问 一下 巨大 胎儿 治愈 概率 几成
帕金森会心悸吗,定义,0,帕金森 会心 心悸
便秘吃什么啊,治疗方法,5,便秘 吃
难入睡吃舒乐安定好还是褪黑素胶囊好,其他,12,难 入睡 吃 舒乐安定 乐安 安定 定好 褪黑素 黑素 胶囊 好
尿频尿急尿不尽吃什么药好？,治疗方法,5,尿频 尿急 尿 不尽 吃 药 好 ？
宝宝腹胀，常打嗝怎么办？,治疗方法,5,宝宝 腹胀 ， 常 打嗝 ？
你好，朋友有抑郁症，医生开了盐酸舍曲林片，请问，在常州武进区的药店有卖的吗？,其他,12,你好 ， 朋友 抑郁 抑郁症 ， 医生 开 盐酸 舍 曲 林 片 ， 请问 ， 常州 武进 武进区 药店 卖 ？
我家宝宝最近夜里大脑好像不休息,病因,1,我家 家宝 宝宝 最近 夜里 大脑 好像 不休 休息
你好，我想大概问一下啊我要买步长稳心颗粒,其他,12,你好 ， 想 大概 问 一下 买 步长 稳心 颗粒
我父亲因前列腺肥大导致血尿，医生建议用微创手术治疗，请问存在风险吗,其他,12,父亲 前列 前列腺 肥大 导致 血尿 ， 医生 建议 微创 手术 治疗 ， 请问 存在 风险
您好，我最近总是感觉别人在笑我，我总爱观察别人面部表情十分细微，总是自卑恐惧，感觉活着好累，总想死去摆脱这个世界。,其他,12,您好 ， 最近 总是 感觉 别人 笑 ， 总 爱 观察 别人 人面 面部 表情 十分 细微 ， 总是 自卑 恐惧 ， 感觉 活着 好累 ， 总想 想死 死去 摆脱 世界 。
儿童神经性抑郁是什么病,定义,0,儿童 神经 神经性 抑郁 病
一开始应为咳嗽隐起的开始吃的快克吃俩天药感觉还是没浑身没劲现打了俩天掉水两天两夜都睡不着觉到底怎样了啊,病因,1,一开 应为 咳嗽 隐 吃 快 克 吃 俩 天 药 感觉 没 浑身 没劲 现 俩 天 掉 水 两天 两夜 都 睡不着 不着 觉 到底
最近老婆被检查出有风湿病。我们全家人都急坏了，都在想办法，让老婆快点好起来，请问一下医生，得了风湿病能治好吗？,治疗方法,5,最近 老婆 检查 查出 出有 风湿 风湿病 湿病 。 全家 全家人 家人 都 急坏 ， 都 想 办法 ， 老婆 快点 好 起来 ， 请问 一下 医生 ， 风湿 风湿病 湿病 治好 ？
小女孩5个月，孩子大腿上有几处血管瘤，4分之1指甲那么大，怎么处理，内蒙古婴儿在大腿上长的血管瘤咋治？,治疗方法,5,小女 小女孩 女孩 5 月 ， 孩子 大腿 上有 几处 血管 血管瘤 管瘤 ， 4 分 1 指甲 大 ， 处理 ， 内蒙 内蒙古 蒙古 婴儿 大腿 上 长 血管 血管瘤 管瘤 治 ？
吃错东西，肚子痛想呕，但欧不出来,其他,12,吃错 东西 ， 肚子 肚子痛 想 ， 欧 不出 出来
当时医生配的是培哚普利片后来没买到医生说马来酸依那普利片也是一样的，所以我想问问,其他,12,当时 医生 配 培 哚 普利 片 后来 没 买到 医生 说 马来 马来酸 依那普利 那普利 普利 片 ， 想 问问
什么叫心悸脉结代,定义,0,心悸 脉 结 代
孕妇得了痔疮怎么办,治疗方法,5,孕妇 痔疮
一直注意个人卫生，没有不洁性生活，怎么觉得自己得了尖锐湿疣，请问医生尖锐湿疣有什么病症吗？,预防,2,注意 个人 个人卫生 卫生 ， 没有 不洁 性生活 生活 ， 觉得 尖锐 尖锐湿疣 湿疣 ， 请问 医生 尖锐 尖锐湿疣 湿疣 病症 ？
孩子得了中枢神经病会发烧吗？发烧了的话应该怎么样处理呢？需要注意什么呢？,其他,12,孩子 中枢 中枢神经 神经 神经病 会 发烧 ？ 发烧 应该 处理 ？ 需要 注意 ？
哪个品牌的五子衍宗丸效果比较好啊，我现在更年期虚弱想调理一下,其他,12,品牌 五子 衍 宗 丸 效果 比较 好 ， 现在 更年期 年期 虚弱 想 调理 一下
问一下能否介绍一下脑外伤后综合征解释,定义,0,问 一下 能否 介绍 一下 脑外伤 外伤 后 综合 综合征 征解 解释
尿道炎吃什么药好呢,治疗方法,5,尿道 尿道炎 吃 药 好
坐久了就腰疼是怎么回事,临床表现(病症表现),3,坐 久 腰疼 怎么回事 回事
最近在服用复方牛胎肝提取物片有哪些注意事项呢？,禁忌,9,最近 近在 服用 复方 牛 胎 肝 提取 提取物 片 注意 注意事项 事项 ？
你好长期吃乳果糖会长胖吗,其他,12,你好 长期 吃 乳 果糖 会长 长胖
肾上腺素能依赖性尖端扭转性室性心动过速是什么病,定义,0,肾上腺 肾上腺素 依赖 依赖性 尖端 扭转 性 室 性 心动 心动过速 过速 病
您好枕颈关节损伤可治率多高？,治愈率,8,您好 枕 颈 关节 损伤 治 率 高 ？
冒昧问一下脑损伤后综合征可以看啥科室,所属科室,6,冒昧 问 一下 脑损伤 损伤 后 综合 综合征 看 科室
你好，麻烦问一下髋关节后脱位化验什么啊,化验/体检方案,10,你好 ， 麻烦 问 一下 髋关节 关节 节后 脱位 化验
三叉神经痛为何经常误诊为牙痛？,其他,12,三叉 三叉神经 三叉神经痛 神经 神经痛 经痛 经常 误诊 牙痛 ？
小儿脊髓肿瘤要做哪些检查,化验/体检方案,10,小儿 脊髓 肿瘤 做 检查
分水岭区脑梗死的病因是什么,病因,1,分水 分水岭 区 脑梗死 梗死 病因
请问肺气肿用制氧机每天应该用多长时间,其他,12,请问 肺气肿 气肿 制氧机 每天 应该 多长 多长时间 长时间 时间
我月初的时候检查出有外阴尖锐湿疣，请问除了手术治疗还有没有其他比较有效的治疗方法呢？,其他,12,月初 检查 查出 出有 外阴 尖锐 尖锐湿疣 湿疣 ， 请问 手术 治疗 有没有 没有 比较 有效 治疗 方法 ？
准备明早人流，结果今早上厕所纸上有出血的迹象，一会又没有了，需要去看医生吗？,临床表现(病症表现),3,准备 明早 人流 ， 今 早上 厕所 纸 上有 出血 迹象 ， 一会 没有 ， 需要 去 看 医生 ？
耳朵里面那根筋扯着疼是怎么回事呢？有些耳朵疼痛不舒服，还有些头痛。,临床表现(病症表现),3,耳朵 里面 那根 那根筋 扯 疼 怎么回事 回事 ？ 耳朵 疼痛 不 舒服 ， 头痛 。
肛门内疼痒，怎么办？我饮食很清淡，也不抽烟喝酒，这真是头疼,治疗方法,5,肛门 门内 疼 痒 ， ？ 饮食 很 清淡 ， 不 抽烟 喝酒 ， 真是 头疼
宝宝吃什么鱼肝油好？,其他,12,宝宝 吃 鱼肝 鱼肝油 肝油 好 ？
女性尿频尿急尿痛，怎么办？女性尿频尿急尿痛，怎么办？,治疗方法,5,女性 尿频 尿急 尿 痛 ， ？ 女性 尿频 尿急 尿 痛 ， ？
高焦虑症患者在服用律康时应该注意什么？,禁忌,9,高 焦虑 焦虑症 患者 服用 律 康 时 应该 注意 ？
强迫症为什么喝绿茶好,其他,12,强迫 强迫症 喝 绿茶 好
偶尔腰最下部有点痛，不是痛而是有中胀的感觉，可以怎样治疗,治疗方法,5,偶尔 腰 最下 下部 有点 有点痛 ， 不是 痛 中 胀 感觉 ， 怎样治 治疗
我家宝宝老拉肚子怎么回事,病因,1,我家 家宝 宝宝 老 拉肚子 肚子 怎么回事 回事
"新生儿血管瘤能治疗么,在孩子头部长的红点，有变大，说是血管瘤，内蒙古婴儿头部的血管瘤有专家知道怎么治吗？",病因,1,新生 新生儿 生儿 血管 血管瘤 管瘤 治疗 孩子 头部 部长 红点 ， 有变 变大 ， 说 血管 血管瘤 管瘤 ， 内蒙 内蒙古 蒙古 婴儿 头部 血管 血管瘤 管瘤 专家 知道 治 ？
请问升结肠癌4期还可以治愈吗,治愈率,8,请问 升结肠 结肠 结肠癌 肠癌 4 期 还 治愈
直肠癌会转移到哪些器官,定义,0,直肠 直肠癌 肠癌 会 转移 移到 器官
心悸要做什么检查,化验/体检方案,10,心悸 做 检查
丙戊酸钠缓释片有杭州赛诺菲德巴金和江苏的，这两种有什么区别吗？哪种好,其他,12,丙 戊酸 酸钠 缓释 缓释片 杭州 赛诺 赛诺菲 德巴 巴金 金和 江苏 ， 两种 区别 ？ 哪种 好
你好，医生我前几天着凉感冒老出虚汗，胳膊腿都怕冷，都不敢穿拖鞋脚底着凉腿骨头都难受,治疗方法,5,你好 ， 医生 前 几天 着凉 感冒 老 出虚汗 虚汗 ， 胳膊 腿 都 怕冷 ， 都 不敢 穿 拖鞋 脚底 着凉 腿骨 骨头 都 难受
请问得了阴道良性肿瘤如何体检？,化验/体检方案,10,请问 阴道 良性 良性肿瘤 肿瘤 体检 ？
复方萘普生栓、硝酸甘油片有什么注意事项吗?,禁忌,9,复方 萘 普 生 栓 、 硝酸 硝酸甘油 甘油 片 注意 注意事项 事项 ?
什么导致内痔出血？,病因,1,导致 内痔 出血 ？
请教一下新生儿缺氧缺血性脑病治愈概率几成,治愈率,8,请教 一下 新生 新生儿 生儿 缺氧 缺血 缺血性 血性 脑病 治愈 概率 几成
你好，请问银杏酮酯滴丸的话，冠心病患者是不是可以服用的呀？朋友介绍的药，听说挺有效的。,其他,12,你好 ， 请问 银杏 酮 酯 滴丸 ， 冠心病 心病 病患 病患者 患者 是不是 不是 服用 ？ 朋友 介绍 药 ， 听说 挺 有效 。
